benchmark,solver,score
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node39751.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0379281
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node39751.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node39751.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node39751.smt2,vampire-4.4-smtcomp-wrapped-sq,0.190007
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node39751.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,2.86721
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node819.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.075263
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node819.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node819.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node819.smt2,vampire-4.4-smtcomp-wrapped-sq,0.190359
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node819.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0401
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6708.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6708.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6708.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6708.smt2,vampire-4.4-smtcomp-wrapped-sq,0.158716
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6708.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.041978
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node13792.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0232521
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node13792.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node13792.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node13792.smt2,vampire-4.4-smtcomp-wrapped-sq,0.126433
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node13792.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0451961
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2308.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,5.23806
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2308.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2308.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2308.smt2,vampire-4.4-smtcomp-wrapped-sq,0.195762
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2308.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/to_left-node1505.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/to_left-node1505.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/to_left-node1505.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/to_left-node1505.smt2,vampire-4.4-smtcomp-wrapped-sq,0.106502
benchmarks/smt-lib/non-incremental/NRA/keymaera/to_left-node1505.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0387979
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node54870.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0272449
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node54870.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node54870.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node54870.smt2,vampire-4.4-smtcomp-wrapped-sq,0.112775
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node54870.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsl.proof-node2228.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsl.proof-node2228.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsl.proof-node2228.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsl.proof-node2228.smt2,vampire-4.4-smtcomp-wrapped-sq,77.2597
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsl.proof-node2228.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node3855.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.020367
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node3855.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node3855.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node3855.smt2,vampire-4.4-smtcomp-wrapped-sq,0.327194
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node3855.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0391541
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41056.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.020609
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41056.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41056.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41056.smt2,vampire-4.4-smtcomp-wrapped-sq,0.176619
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41056.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0468349
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6622.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6622.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6622.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6622.smt2,vampire-4.4-smtcomp-wrapped-sq,3.73591
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6622.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0452499
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed-node4537.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed-node4537.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed-node4537.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed-node4537.smt2,vampire-4.4-smtcomp-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed-node4537.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.045201
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node48732.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.022033
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node48732.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node48732.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node48732.smt2,vampire-4.4-smtcomp-wrapped-sq,0.127102
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node48732.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0668919
benchmarks/smt-lib/non-incremental/NRA/keymaera/accelerating-node2100.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/accelerating-node2100.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/accelerating-node2100.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/accelerating-node2100.smt2,vampire-4.4-smtcomp-wrapped-sq,1.49688
benchmarks/smt-lib/non-incremental/NRA/keymaera/accelerating-node2100.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0853449
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-node2220.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-node2220.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-node2220.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-node2220.smt2,vampire-4.4-smtcomp-wrapped-sq,0.129657
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-node2220.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.038809
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli-alert.proof-node2416.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0248559
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli-alert.proof-node2416.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli-alert.proof-node2416.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli-alert.proof-node2416.smt2,vampire-4.4-smtcomp-wrapped-sq,0.0978599
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli-alert.proof-node2416.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node3891.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.133536
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node3891.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node3891.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node3891.smt2,vampire-4.4-smtcomp-wrapped-sq,32.4149
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node3891.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.041181
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node12553.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0235251
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node12553.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node12553.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node12553.smt2,vampire-4.4-smtcomp-wrapped-sq,0.132686
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node12553.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0622021
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node31555.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.64389
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node31555.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node31555.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node31555.smt2,vampire-4.4-smtcomp-wrapped-sq,0.197499
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node31555.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,2.121
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal6-node8607.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal6-node8607.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal6-node8607.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal6-node8607.smt2,vampire-4.4-smtcomp-wrapped-sq,1.98087
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal6-node8607.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node32249.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.020667
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node32249.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node32249.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node32249.smt2,vampire-4.4-smtcomp-wrapped-sq,0.086052
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node32249.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.051759
benchmarks/smt-lib/non-incremental/NRA/keymaera/reactivity-lemma-node2938.smt2,vampire-4.3-smt,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/reactivity-lemma-node2938.smt2,z3-4.7.1,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-d-braking-node2220.smt2,vampire-4.3-smt,0.084663
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-d-braking-node2220.smt2,z3-4.7.1,0.0376941
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node20279.smt2,vampire-4.3-smt,1.7517
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node20279.smt2,z3-4.7.1,0.0433919
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsl.proof-node1722.smt2,vampire-4.3-smt,0.775762
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsl.proof-node1722.smt2,z3-4.7.1,0.0483979
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node40206.smt2,vampire-4.3-smt,0.769627
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node40206.smt2,z3-4.7.1,0.0448699
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node10280.smt2,vampire-4.3-smt,0.639865
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node10280.smt2,z3-4.7.1,0.0438609
benchmarks/smt-lib/non-incremental/NRA/keymaera/rbc-controllability-characterisation-node3299.smt2,vampire-4.3-smt,0.200444
benchmarks/smt-lib/non-incremental/NRA/keymaera/rbc-controllability-characterisation-node3299.smt2,z3-4.7.1,0.036744
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41402.smt2,vampire-4.3-smt,1.09856
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41402.smt2,z3-4.7.1,0.0450331
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node44023.smt2,vampire-4.3-smt,0.084305
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node44023.smt2,z3-4.7.1,0.657925
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node5581.smt2,vampire-4.3-smt,96.4575
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node5581.smt2,z3-4.7.1,0.079248
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node37527.smt2,vampire-4.3-smt,0.0854181
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node37527.smt2,z3-4.7.1,0.066205
benchmarks/smt-lib/non-incremental/NRA/keymaera/to_right-node1083.smt2,vampire-4.3-smt,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/to_right-node1083.smt2,z3-4.7.1,0.0393381
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node21498.smt2,vampire-4.3-smt,1.99351
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node21498.smt2,z3-4.7.1,0.0437429
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsl.proof-node1748.smt2,vampire-4.3-smt,0.141662
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsl.proof-node1748.smt2,z3-4.7.1,0.60755
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node31529.smt2,vampire-4.3-smt,0.780893
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node31529.smt2,z3-4.7.1,0.2015
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node46858.smt2,vampire-4.3-smt,0.107503
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node46858.smt2,z3-4.7.1,2.88173
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live2.proof-node640.smt2,vampire-4.3-smt,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live2.proof-node640.smt2,z3-4.7.1,0.0362781
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6638.smt2,vampire-4.3-smt,249.773
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6638.smt2,z3-4.7.1,0.073046
benchmarks/smt-lib/non-incremental/NRA/keymaera/FTRM-entry-tang-feasible-node1796.smt2,vampire-4.3-smt,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/FTRM-entry-tang-feasible-node1796.smt2,z3-4.7.1,0.039962
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed-node5255.smt2,vampire-4.3-smt,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed-node5255.smt2,z3-4.7.1,0.0408789
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node32507.smt2,vampire-4.3-smt,0.663521
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node32507.smt2,z3-4.7.1,0.053733
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node14896.smt2,vampire-4.3-smt,0.762682
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node14896.smt2,z3-4.7.1,0.0393699
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node47513.smt2,vampire-4.3-smt,95.54
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node47513.smt2,z3-4.7.1,0.0629171
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node34026.smt2,vampire-4.3-smt,14.6434
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node34026.smt2,z3-4.7.1,0.041609
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node53595.smt2,vampire-4.3-smt,0.174327
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node53595.smt2,z3-4.7.1,0.0439299
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli-alert.proof-node2442.smt2,vampire-4.3-smt,0.086948
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli-alert.proof-node2442.smt2,z3-4.7.1,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live-range2.proof-node577.smt2,vampire-4.3-smt,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live-range2.proof-node577.smt2,z3-4.7.1,0.0364249
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node14168.smt2,vampire-4.3-smt,1.04111
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node14168.smt2,z3-4.7.1,0.0378271
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node37008.smt2,vampire-4.3-smt,0.195898
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node37008.smt2,z3-4.7.1,0.0460491
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node48386.smt2,vampire-4.3-smt,220.83
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node48386.smt2,z3-4.7.1,0.054305
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node29839.smt2,vampire-4.3-smt,1060.2
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node29839.smt2,z3-4.7.1,0.0628321
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node23371.smt2,vampire-4.3-smt,0.0814461
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node23371.smt2,z3-4.7.1,0.04339
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node38396.smt2,vampire-4.3-smt,1022.93
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node38396.smt2,z3-4.7.1,0.0601079
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node11126.smt2,vampire-4.3-smt,4.40368
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node11126.smt2,z3-4.7.1,0.0374139
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node52405.smt2,vampire-4.3-smt,219.733
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node52405.smt2,z3-4.7.1,0.053596
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node3895.smt2,vampire-4.3-smt,1.36697
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node3895.smt2,z3-4.7.1,0.249536
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-d-braking-node1346.smt2,vampire-4.3-smt,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-d-braking-node1346.smt2,z3-4.7.1,0.039177
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2282.smt2,vampire-4.3-smt,102.766
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2282.smt2,z3-4.7.1,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-simple-node5981.smt2,vampire-4.3-smt,421.831
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-simple-node5981.smt2,z3-4.7.1,0.0389759
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal3-node5717.smt2,vampire-4.3-smt,22.9665
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal3-node5717.smt2,z3-4.7.1,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node13046.smt2,vampire-4.3-smt,15.3111
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node13046.smt2,z3-4.7.1,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node28742.smt2,vampire-4.3-smt,0.0842509
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node28742.smt2,z3-4.7.1,0.067883
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node8745.smt2,vampire-4.3-smt,5.72739
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node8745.smt2,z3-4.7.1,1411.21
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node849.smt2,vampire-4.3-smt,2.14895
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node849.smt2,z3-4.7.1,0.039882
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node16159.smt2,vampire-4.3-smt,813.658
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node16159.smt2,z3-4.7.1,0.0399899
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node1479.smt2,vampire-4.3-smt,0.573177
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node1479.smt2,z3-4.7.1,0.0374771
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node38802.smt2,vampire-4.3-smt,0.08395
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node38802.smt2,z3-4.7.1,1.92921
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6248.smt2,vampire-4.3-smt,0.0874031
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6248.smt2,z3-4.7.1,0.039076
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6709-new.smt2,vampire-4.3-smt,0.375652
